time,latitude,longitude,depth,mag,magType,nst,gap,dmin,rms,net,id,updated,place,type,horizontalError,depthError,magError,magNst,status,locationSource,magSource
2019-07-04T22:53:12.070Z,35.6663333,-117.5115,5.92,1.34,ml,21,79,0.08921,0.12,ci,ci37236756,2019-11-07T17:02:20.417Z,"15km SW of Searles Valley, CA",earthquake,0.18,0.71,0.196,11,reviewed,ci,ci
2019-07-04T22:52:58.060Z,38.8095016,-122.8223343,2.86,0.88,md,9,81,0.005384,0.04,nc,nc73206566,2019-07-04T23:14:02.905Z,"7km WNW of The Geysers, CA",earthquake,0.46,1.09,,1,automatic,nc,nc
2019-07-04T22:51:57.150Z,35.6631667,-117.519,2.13,2.22,ml,30,61,0.08941,0.14,ci,ci38445351,2019-11-07T16:26:04.335Z,"15km ENE of Ridgecrest, CA",earthquake,0.17,0.4,0.143,23,reviewed,ci,ci
2019-07-04T22:51:42.720Z,35.7436667,-117.5483333,4.51,1.99,ml,37,70,0.08229,0.13,ci,ci38445343,2019-11-07T16:14:41.064Z,"13km WSW of Searles Valley, CA",earthquake,0.14,0.4,0.198,25,reviewed,ci,ci
2019-07-04T22:50:10.070Z,35.6811667,-117.5268333,2.82,1.47,ml,32,69,0.1081,0.2,ci,ci38445335,2019-11-07T15:57:14.464Z,"15km SW of Searles Valley, CA",earthquake,0.23,0.48,0.105,19,reviewed,ci,ci
2019-07-04T22:49:46.570Z,38.8111649,-122.8255005,1.91,0.56,md,7,146,0.003676,0.04,nc,nc73206561,2019-07-04T23:04:02.821Z,"7km WNW of The Geysers, CA",earthquake,0.56,0.98,,1,automatic,nc,nc
2019-07-04T22:48:47.390Z,35.7711667,-117.6081667,3.11,1.71,ml,30,60,0.04531,0.11,ci,ci38445327,2019-11-07T15:42:08.067Z,"18km NNE of Ridgecrest, CA",earthquake,0.13,0.27,0.148,24,reviewed,ci,ci
2019-07-04T22:48:23.470Z,35.6703333,-117.5375,2.7,1.45,ml,18,78,0.1037,0.21,ci,ci37236596,2019-11-07T15:57:45.604Z,"14km ENE of Ridgecrest, CA",earthquake,0.3,0.66,0.203,8,reviewed,ci,ci
2019-07-04T22:46:01.680Z,35.6086667,-117.5845,6.65,1.55,ml,22,85,0.1021,0.15,ci,ci37236428,2019-11-07T15:15:51.253Z,"8km E of Ridgecrest, CA",earthquake,0.19,0.64,0.195,13,reviewed,ci,ci
2019-07-04T22:45:47.230Z,35.7326667,-117.545,2.92,1.29,ml,20,137,0.09325,0.14,ci,ci38445319,2019-11-07T15:16:09.613Z,"13km WSW of Searles Valley, CA",earthquake,0.24,0.43,0.104,5,reviewed,ci,ci
2019-07-04T22:45:20.940Z,35.5771667,-117.623,4.84,1.39,ml,21,73,0.1087,0.16,ci,ci38445311,2019-11-06T23:43:46.323Z,"7km SE of Ridgecrest, CA",earthquake,0.23,0.57,0.182,16,reviewed,ci,ci
2019-07-04T22:45:16.205Z,-28.0401,-66.877,162.54,4.4,mb,,48,2.333,0.68,us,us70004ae0,2019-09-26T14:30:14.040Z,"44km SE of Londres, Argentina",earthquake,7.5,8.3,0.082,43,reviewed,us,us
2019-07-04T22:44:50.750Z,35.5916667,-117.5896667,6.36,1.52,ml,20,104,0.104,0.16,ci,ci37236404,2019-11-06T23:31:33.223Z,"8km ESE of Ridgecrest, CA",earthquake,0.22,0.87,0.17,11,reviewed,ci,ci
2019-07-04T22:44:09.620Z,35.603,-117.5946667,6.86,2.19,ml,37,57,0.1092,0.16,ci,ci38445303,2019-11-06T23:32:26.850Z,"8km ESE of Ridgecrest, CA",earthquake,0.16,0.53,0.132,28,reviewed,ci,ci
2019-07-04T22:43:35.330Z,35.6713333,-117.5613333,7.08,1.4,ml,15,139,0.117,0.16,ci,ci37236372,2019-11-06T22:56:56.431Z,"12km ENE of Ridgecrest, CA",earthquake,0.34,0.81,0.078,5,reviewed,ci,ci
2019-07-04T22:43:12.967Z,64.4944,-147.3941,0.3,1,ml,,,,0.34,ak,ak0198ibruj8,2019-07-25T16:08:34.718Z,"23km W of Salcha, Alaska",earthquake,,7.2,,,reviewed,ak,ak
2019-07-04T22:42:21.780Z,35.7221667,-117.5235,4.41,3.23,ml,61,37,0.1111,0.14,ci,ci38445295,2019-09-26T14:30:14.040Z,"12km WSW of Searles Valley, CA",earthquake,0.1,0.38,0.132,49,reviewed,ci,ci
2019-07-04T22:40:46.370Z,35.7188333,-117.5193333,4.96,1.45,ml,26,61,0.1157,0.13,ci,ci38445287,2019-11-06T22:47:20.720Z,"12km WSW of Searles Valley, CA",earthquake,0.16,0.55,0.109,13,reviewed,ci,ci
2019-07-04T22:39:58.002Z,45.8193,-106.6,0,3,ml,,101,0.907,1.06,us,us70004adw,2019-09-26T14:30:14.040Z,"eastern Montana",mining explosion,4.1,1.9,0.074,24,reviewed,us,us
2019-07-04T22:39:53.307Z,54.7292,-159.8296,31.15,4.2,mwr,,157,0.172,0.73,us,us70004adv,2019-09-26T14:30:14.040Z,"18km WSW of Chernabura Island, Alaska",earthquake,3.3,4.6,0.075,17,reviewed,us,us
2019-07-04T22:39:04.590Z,35.7643333,-117.5405,10.22,1.73,ml,23,139,0.06914,0.16,ci,ci38445279,2019-11-06T22:31:58.859Z,"12km W of Searles Valley, CA",earthquake,0.28,0.61,0.177,20,reviewed,ci,ci
2019-07-04T22:38:13.190Z,35.7166667,-117.52,4.14,2.06,ml,36,61,0.1172,0.13,ci,ci38445271,2019-11-06T22:04:25.790Z,"12km WSW of Searles Valley, CA",earthquake,0.13,0.42,0.189,26,reviewed,ci,ci
2019-07-04T22:37:57.165Z,63.5637,-147.2634,15.5,0.7,ml,,,,0.68,ak,ak0198ibqsl3,2019-07-24T19:02:20.504Z,"86km ENE of Cantwell, Alaska",earthquake,,0.3,,,reviewed,ak,ak
2019-07-04T22:37:02.800Z,35.6031667,-117.6035,2.62,1.52,ml,23,84,0.1164,0.16,ci,ci37236332,2019-11-06T21:49:18.846Z,"7km ESE of Ridgecrest, CA",earthquake,0.19,0.52,0.174,14,reviewed,ci,ci
2019-07-04T22:36:23.370Z,35.7098333,-117.5095,8.3,2.04,ml,36,62,0.1276,0.14,ci,ci38445263,2019-11-06T21:50:31.910Z,"12km SW of Searles Valley, CA",earthquake,0.15,0.61,0.156,25,reviewed,ci,ci
2019-07-04T22:35:39.230Z,35.6321667,-117.6078333,10.59,2.41,ml,37,50,0.1271,0.14,ci,ci38445255,2019-11-06T21:20:20.152Z,"6km ENE of Ridgecrest, CA",earthquake,0.14,0.35,0.144,28,reviewed,ci,ci
2019-07-04T22:35:18.370Z,35.702,-117.4886667,1.12,1.57,ml,24,63,0.1172,0.17,ci,ci37236292,2019-11-06T21:01:39.921Z,"11km SW of Searles Valley, CA",earthquake,0.23,0.5,0.111,10,reviewed,ci,ci
2019-07-04T22:34:28.030Z,35.7005,-117.485,1.34,2.17,ml,38,53,0.1153,0.19,ci,ci38445247,2019-11-06T21:02:56.578Z,"10km SW of Searles Valley, CA",earthquake,0.2,0.42,0.178,24,reviewed,ci,ci
2019-07-04T22:33:50.450Z,35.5745,-117.6273333,6.83,1.57,ml,12,104,0.1048,0.19,ci,ci37421909,2019-07-18T20:16:08.876Z,"7km SE of Ridgecrest, CA",earthquake,0.42,1.16,0.108,11,reviewed,ci,ci
2019-07-04T22:33:49.260Z,35.7256667,-117.5203333,1.97,1.55,ml,12,142,0.1096,0.13,ci,ci38445239,2019-07-18T20:10:06.571Z,"12km WSW of Searles Valley, CA",earthquake,0.36,0.49,0.176,15,reviewed,ci,ci
2019-07-04T22:33:32.830Z,35.7376667,-117.5276667,2.56,1.18,ml,13,101,0.09641,0.14,ci,ci37421917,2019-07-18T20:20:27.199Z,"12km WSW of Searles Valley, CA",earthquake,0.35,0.49,0.106,8,reviewed,ci,ci
2019-07-04T22:32:33.500Z,35.5763333,-117.6186667,6.75,1.61,ml,23,89,0.1096,0.15,ci,ci38445231,2019-11-06T20:38:06.485Z,"7km SE of Ridgecrest, CA",earthquake,0.23,0.64,0.17,16,reviewed,ci,ci
2019-07-04T22:32:11.230Z,35.667,-117.5178333,2.15,1.45,ml,25,78,0.09223,0.12,ci,ci38445223,2019-11-06T19:50:57.175Z,"15km ENE of Ridgecrest, CA",earthquake,0.17,0.38,0.092,18,reviewed,ci,ci
2019-07-04T22:31:38.990Z,35.6486667,-117.5405,4.11,1.72,ml,28,71,0.08898,0.15,ci,ci38445215,2019-11-06T19:38:49.516Z,"13km ENE of Ridgecrest, CA",earthquake,0.18,0.61,0.113,20,reviewed,ci,ci
2019-07-04T22:31:09.074Z,61.6119,-148.1653,13,0.8,ml,,,,0.59,ak,ak0198ibpaer,2019-07-24T19:02:19.767Z,"41km E of Lazy Mountain, Alaska",earthquake,,0.2,,,reviewed,ak,ak
2019-07-04T22:30:23.852Z,69.1464,-144.5715,9.4,1.2,ml,,,,0.72,ak,ak0198ibp7zl,2019-07-24T19:02:32.661Z,"115km SSW of Kaktovik, Alaska",earthquake,,0.1,,,reviewed,ak,ak
2019-07-04T22:30:19.810Z,35.6551667,-117.532,2.33,2.18,ml,19,79,0.08904,0.17,ci,ci37236244,2019-11-06T19:09:48.410Z,"14km ENE of Ridgecrest, CA",earthquake,0.25,0.51,0.115,14,reviewed,ci,ci
2019-07-04T22:30:16.100Z,35.048,-118.9358333,8.49,2.85,ml,56,49,0.1171,0.22,ci,ci38445207,2019-11-06T18:51:49.220Z,"12km N of Grapevine, CA",earthquake,0.19,0.64,0.203,25,reviewed,ci,ci
2019-07-04T22:30:07.800Z,35.7025,-117.4921667,1.47,2.51,ml,37,53,0.1183,0.12,ci,ci38445199,2019-11-06T18:22:32.006Z,"11km SW of Searles Valley, CA",earthquake,0.13,0.34,0.152,23,reviewed,ci,ci
2019-07-04T22:30:00.680Z,35.5753333,-117.6348333,5.92,1.56,ml,24,72,0.1031,0.1,ci,ci37236212,2019-11-06T17:59:02.638Z,"6km SE of Ridgecrest, CA",earthquake,0.18,0.81,0.118,8,reviewed,ci,ci
2019-07-04T22:29:35.050Z,35.6551667,-117.537,1.33,1.49,ml,20,79,0.0917,0.13,ci,ci37236204,2019-11-06T17:45:56.519Z,"13km ENE of Ridgecrest, CA",earthquake,0.21,0.32,0.102,7,reviewed,ci,ci
2019-07-04T22:29:06.570Z,35.7038333,-117.4965,9.13,2.6,ml,36,71,0.1204,0.13,ci,ci38445183,2019-11-06T17:35:42.700Z,"11km SW of Searles Valley, CA",earthquake,0.15,0.47,0.113,26,reviewed,ci,ci
2019-07-04T22:29:03.354Z,-22.5114,-174.66,10,4.7,mb,,119,5.593,1.03,us,us70004j2h,2019-09-26T14:31:05.040Z,"133km SSE of `Ohonua, Tonga",earthquake,10.8,1.9,0.166,11,reviewed,us,us
2019-07-04T22:28:55.570Z,35.667,-117.524,2.39,1.37,ml,16,133,0.0948,0.14,ci,ci37236196,2019-11-06T17:16:43.112Z,"15km ENE of Ridgecrest, CA",earthquake,0.27,0.53,0.089,9,reviewed,ci,ci
2019-07-04T22:28:30.750Z,35.6905,-117.4895,7.15,2.03,ml,33,63,0.1061,0.13,ci,ci38445175,2019-11-06T17:17:32.130Z,"12km SW of Searles Valley, CA",earthquake,0.16,0.5,0.18,26,reviewed,ci,ci
2019-07-04T22:27:51.240Z,35.6763333,-117.5088333,0.73,1.63,ml,26,62,0.09736,0.2,ci,ci38445159,2019-11-05T23:40:24.174Z,"14km SW of Searles Valley, CA",earthquake,0.22,0.42,0.163,18,reviewed,ci,ci
2019-07-04T22:27:36.295Z,60.6895,-152.2343,83.5,1.5,ml,,,,0.42,ak,ak0198ibolrw,2019-07-24T19:02:18.939Z,"35km NE of Redoubt Volcano, Alaska",earthquake,,0.2,,,reviewed,ak,ak
2019-07-04T22:25:49.640Z,35.6663333,-117.4723333,12.22,1.66,ml,29,124,0.08009,0.21,ci,ci37236188,2019-11-06T16:41:42.575Z,"13km SSW of Searles Valley, CA",earthquake,0.33,0.8,0.079,13,reviewed,ci,ci
2019-07-04T22:25:48.780Z,35.6595,-117.5846667,0.88,1.68,ml,24,69,0.1235,0.21,ci,ci38445167,2019-11-06T16:38:25.324Z,"9km ENE of Ridgecrest, CA",earthquake,0.23,0.52,0.282,9,reviewed,ci,ci
2019-07-04T22:25:16.570Z,35.6985,-117.4865,6.99,1.46,ml,20,94,0.1135,0.15,ci,ci37236148,2019-11-05T23:50:59.518Z,"11km SW of Searles Valley, CA",earthquake,0.29,0.67,0.092,10,reviewed,ci,ci
2019-07-04T22:23:09.290Z,35.6145,-117.5803333,8.14,1.59,ml,26,97,0.1002,0.15,ci,ci38445143,2019-11-05T23:13:05.297Z,"9km E of Ridgecrest, CA",earthquake,0.18,0.7,0.11,20,reviewed,ci,ci
2019-07-04T22:22:20.100Z,33.4841667,-116.5136667,12.57,0.42,ml,21,128,0.07473,0.09,ci,ci38445135,2019-11-05T22:38:48.766Z,"17km ESE of Anza, CA",earthquake,0.22,0.38,0.149,10,reviewed,ci,ci
2019-07-04T22:20:26.860Z,35.6053333,-117.5873333,4.25,1.8,ml,29,52,0.1037,0.13,ci,ci37236108,2019-11-05T22:27:13.888Z,"8km ESE of Ridgecrest, CA",earthquake,0.16,0.55,0.246,15,reviewed,ci,ci
2019-07-04T22:19:55.470Z,35.702,-117.5098333,11.13,2.27,ml,34,61,0.1216,0.13,ci,ci38445119,2019-11-05T22:14:37.060Z,"12km SW of Searles Valley, CA",earthquake,0.14,0.33,0.133,27,reviewed,ci,ci
2019-07-04T22:19:09.520Z,35.5988333,-117.6031667,2.52,1.75,ml,21,67,0.1155,0.19,ci,ci37236092,2019-11-05T21:58:05.134Z,"7km ESE of Ridgecrest, CA",earthquake,0.24,0.68,0.188,12,reviewed,ci,ci
2019-07-04T22:19:05.930Z,35.7446667,-117.5651667,4.1,1.37,ml,17,95,0.07564,0.1,ci,ci37236100,2019-11-05T21:59:36.669Z,"15km W of Searles Valley, CA",earthquake,0.2,0.48,0.107,6,reviewed,ci,ci
2019-07-04T22:18:18.010Z,35.6088333,-117.5943333,5.02,2.1,ml,35,52,0.11,0.11,ci,ci38445111,2019-11-05T21:59:53.179Z,"8km E of Ridgecrest, CA",earthquake,0.11,0.37,0.23,28,reviewed,ci,ci
2019-07-04T22:17:35.840Z,35.725,-117.5585,3.06,1.76,ml,19,88,0.09594,0.14,ci,ci37236084,2019-11-05T21:08:13.402Z,"15km WSW of Searles Valley, CA",earthquake,0.2,0.39,0.083,11,reviewed,ci,ci
2019-07-04T22:17:18.200Z,35.6996667,-117.5213333,4.78,2.29,ml,36,69,0.1228,0.17,ci,ci38445103,2019-11-05T21:09:49.610Z,"13km SW of Searles Valley, CA",earthquake,0.18,0.62,0.214,29,reviewed,ci,ci
2019-07-04T22:15:34.520Z,35.614,-117.5915,10.69,2,ml,23,62,0.1089,0.17,ci,ci37236052,2019-11-05T20:43:04.943Z,"8km E of Ridgecrest, CA",earthquake,0.24,0.63,0.159,10,reviewed,ci,ci
2019-07-04T22:15:30.310Z,35.7491667,-117.5653333,5.89,1.88,ml,29,85,0.0714,0.12,ci,ci38445095,2019-11-05T20:40:21.583Z,"15km W of Searles Valley, CA",earthquake,0.17,0.59,0.069,17,reviewed,ci,ci
2019-07-04T22:12:08.280Z,35.7443333,-117.5663333,1.97,4.47,mw,72,44,0.1586,0.19,ci,ci38445087,2019-09-26T14:30:14.040Z,"15km W of Searles Valley, CA",earthquake,0.11,0.39,,6,reviewed,ci,ci
2019-07-04T22:10:01.330Z,35.736,-117.557,5.6,2.27,ml,23,76,0.08612,0.15,ci,ci37236028,2019-11-05T19:38:25.846Z,"14km WSW of Searles Valley, CA",earthquake,0.31,1.1,0.128,4,reviewed,ci,ci
2019-07-04T22:10:00.070Z,35.6386667,-117.5541667,2.01,2.26,ml,25,59,0.09124,0.13,ci,ci38445079,2019-11-05T19:38:47.690Z,"11km E of Ridgecrest, CA",earthquake,0.17,0.42,0.133,8,reviewed,ci,ci
2019-07-04T22:09:37.300Z,35.6221667,-117.588,7.61,1.35,ml,22,81,0.1085,0.22,ci,ci38445071,2019-11-05T18:36:33.123Z,"8km E of Ridgecrest, CA",earthquake,0.31,1.5,0.099,14,reviewed,ci,ci
2019-07-04T22:07:20.150Z,35.7231667,-117.5321667,3.12,1.73,ml,30,60,0.1066,0.15,ci,ci38445063,2019-11-05T18:13:02.738Z,"13km WSW of Searles Valley, CA",earthquake,0.17,0.77,0.085,20,reviewed,ci,ci
2019-07-04T22:07:02.696Z,58.8327,-154.3651,111.3,3.1,ml,,,,0.62,ak,ak0198ibk5go,2019-09-26T14:30:14.040Z,"106km SSE of Old Iliamna, Alaska",earthquake,,0.2,,,reviewed,ak,ak
2019-07-04T22:06:24.720Z,35.7358333,-117.542,4.06,2.18,ml,29,91,0.09163,0.15,ci,ci38445055,2019-11-05T17:50:53.137Z,"13km WSW of Searles Valley, CA",earthquake,0.18,0.61,0.089,17,reviewed,ci,ci
2019-07-04T22:05:22.270Z,35.7115,-117.477,1.32,3.56,ml,39,64,0.1253,0.13,ci,ci37225444,2019-09-26T14:30:13.040Z,"9km SW of Searles Valley, CA",earthquake,0.14,0.3,0.146,41,reviewed,ci,ci
2019-07-04T22:05:03.210Z,35.6571667,-117.5325,8.49,2.78,ml,34,60,0.09084,0.12,ci,ci38445039,2019-09-26T14:30:14.040Z,"14km ENE of Ridgecrest, CA",earthquake,0.15,0.48,0.133,21,reviewed,ci,ci
2019-07-04T22:04:25.320Z,35.7173333,-117.5446667,4.84,1.51,ml,21,92,0.1072,0.14,ci,ci37236012,2019-11-05T17:34:00.643Z,"14km WSW of Searles Valley, CA",earthquake,0.2,0.53,0.158,5,reviewed,ci,ci
2019-07-04T22:04:08.380Z,35.6668333,-117.5668333,7.16,2.06,ml,32,65,0.117,0.14,ci,ci38445031,2019-11-05T17:34:32.290Z,"11km ENE of Ridgecrest, CA",earthquake,0.17,0.56,0.1,19,reviewed,ci,ci
2019-07-04T22:03:52.235Z,66.3049,-157.2015,7.2,0.8,ml,,,,0.67,ak,ak0198ibjhtm,2019-07-24T19:02:16.906Z,"68km SSW of Kobuk, Alaska",earthquake,,0.2,,,reviewed,ak,ak
2019-07-04T22:03:38.280Z,35.6351667,-117.5816667,9.67,2.14,ml,28,78,0.1088,0.17,ci,ci37236004,2019-11-05T16:51:51.068Z,"9km E of Ridgecrest, CA",earthquake,0.21,0.62,0.103,16,reviewed,ci,ci
2019-07-04T22:03:30.420Z,35.737,-117.5396667,9.16,2.22,ml,28,92,0.09157,0.14,ci,ci38445023,2019-11-05T16:52:52.637Z,"13km WSW of Searles Valley, CA",earthquake,0.23,0.66,0.123,15,reviewed,ci,ci
2019-07-04T22:02:35.060Z,35.6768333,-117.5128333,2.88,3.44,ml,68,37,0.09913,0.14,ci,ci38445015,2019-09-26T14:30:13.040Z,"14km SW of Searles Valley, CA",earthquake,0.11,0.3,0.15,45,reviewed,ci,ci
2019-07-04T22:00:42.169Z,51.093,-179.5217,14.04,2.3,ml,,222,0.793,0.29,us,us60004v02,2019-09-26T14:29:57.040Z,"34km WSW of Amatignak Island, Alaska",earthquake,2.1,9,,,reviewed,us,ak
2019-07-04T22:00:01.300Z,35.7053333,-117.511,6.74,1.92,ml,28,61,0.1251,0.12,ci,ci38445007,2019-11-05T16:11:22.325Z,"12km SW of Searles Valley, CA",earthquake,0.16,0.52,0.168,21,reviewed,ci,ci
2019-07-04T21:59:39.333Z,62.7582,-149.5245,65.2,1,ml,,,,0.62,ak,ak0198iba1d0,2019-07-24T19:02:15.350Z,"57km NNE of Talkeetna, Alaska",earthquake,,0.3,,,reviewed,ak,ak
2019-07-04T21:59:21.960Z,35.7155,-117.474,1.65,2.31,ml,31,54,0.1291,0.16,ci,ci37235964,2019-11-05T15:36:04.318Z,"9km SW of Searles Valley, CA",earthquake,0.17,0.31,0.152,19,reviewed,ci,ci
2019-07-04T21:59:15.380Z,35.7271667,-117.5185,1.98,2.04,ml,33,51,0.1093,0.16,ci,ci38444999,2019-11-05T15:36:20.653Z,"11km WSW of Searles Valley, CA",earthquake,0.17,0.42,0.133,17,reviewed,ci,ci
2019-07-04T21:58:29.450Z,35.6641667,-117.5196667,1.42,1.81,ml,27,67,0.09054,0.18,ci,ci37235948,2019-11-04T23:30:57.936Z,"15km ENE of Ridgecrest, CA",earthquake,0.21,0.44,0.104,19,reviewed,ci,ci
2019-07-04T21:58:13.850Z,35.6656667,-117.5301667,4.62,2.16,ml,31,80,0.09647,0.16,ci,ci37235940,2019-11-04T23:31:13.771Z,"14km ENE of Ridgecrest, CA",earthquake,0.19,0.5,0.125,20,reviewed,ci,ci
2019-07-04T21:58:09.430Z,35.7091667,-117.5516667,1.97,1.81,ml,28,73,0.1127,0.13,ci,ci38444991,2019-11-04T23:31:45.795Z,"15km WSW of Searles Valley, CA",earthquake,0.17,0.31,0.204,15,reviewed,ci,ci
2019-07-04T21:56:38.600Z,35.7351667,-117.5445,2.58,1.5,ml,25,72,0.09123,0.15,ci,ci38444983,2019-11-04T22:51:33.323Z,"13km WSW of Searles Valley, CA",earthquake,0.21,0.43,0.136,14,reviewed,ci,ci
2019-07-04T21:55:42.910Z,35.7178333,-117.5353333,5.46,1.5,ml,18,75,0.11,0.17,ci,ci37235900,2019-11-04T22:19:49.522Z,"13km WSW of Searles Valley, CA",earthquake,0.3,1.25,0.07,8,reviewed,ci,ci
2019-07-04T21:55:42.450Z,35.5738333,-117.6075,4.36,1.75,ml,21,92,0.1121,0.16,ci,ci38444975,2019-11-04T22:18:48.039Z,"8km SE of Ridgecrest, CA",earthquake,0.23,0.57,0.169,12,reviewed,ci,ci
2019-07-04T21:55:02.880Z,35.6108333,-117.602,1.79,1.51,ml,21,81,0.1165,0.19,ci,ci37235892,2019-11-04T21:32:57.627Z,"7km E of Ridgecrest, CA",earthquake,0.25,0.51,0.129,14,reviewed,ci,ci
2019-07-04T21:54:49.160Z,35.6656667,-117.523,4.36,1.87,ml,33,61,0.09324,0.14,ci,ci38444967,2019-11-04T21:33:29.492Z,"15km ENE of Ridgecrest, CA",earthquake,0.16,0.45,0.18,20,reviewed,ci,ci
2019-07-04T21:54:20.070Z,35.6258333,-117.5688333,1.66,1.8,ml,31,55,0.09535,0.12,ci,ci38444959,2019-11-04T21:09:12.633Z,"10km E of Ridgecrest, CA",earthquake,0.13,0.24,0.131,18,reviewed,ci,ci
2019-07-04T21:53:39.820Z,35.731,-117.54,1.8,1.75,ml,33,59,0.09663,0.17,ci,ci38444951,2019-11-04T20:55:49.941Z,"13km WSW of Searles Valley, CA",earthquake,0.18,0.39,0.123,23,reviewed,ci,ci
2019-07-04T21:51:41.930Z,35.6816667,-117.6026667,7.6,1.33,ml,23,78,0.1208,0.16,ci,ci38444943,2019-11-04T20:41:26.535Z,"10km NE of Ridgecrest, CA",earthquake,0.23,0.94,0.138,12,reviewed,ci,ci
2019-07-04T21:50:53.710Z,35.7035,-117.497,10.64,1.76,ml,27,63,0.1201,0.14,ci,ci38444935,2019-11-04T20:31:50.742Z,"11km SW of Searles Valley, CA",earthquake,0.2,0.41,0.105,16,reviewed,ci,ci
2019-07-04T21:50:24.480Z,35.6775,-117.4855,9.77,2.38,ml,40,54,0.09276,0.13,ci,ci38444927,2019-11-04T19:48:05.060Z,"12km SW of Searles Valley, CA",earthquake,0.13,0.32,0.166,26,reviewed,ci,ci
2019-07-04T21:48:21.390Z,35.7285,-117.5373333,3.27,1.52,ml,22,93,0.09986,0.18,ci,ci37235852,2019-11-04T19:32:09.255Z,"13km WSW of Searles Valley, CA",earthquake,0.27,0.97,0.138,13,reviewed,ci,ci
2019-07-04T21:47:50.280Z,35.665,-117.5265,6.69,2.13,ml,28,95,0.09423,0.12,ci,ci38444919,2019-11-04T19:32:41.623Z,"14km ENE of Ridgecrest, CA",earthquake,0.17,0.53,0.146,15,reviewed,ci,ci
2019-07-04T21:47:27.760Z,33.5081667,-116.5126667,10.82,1.1,ml,34,83,0.07423,0.15,ci,ci38444911,2019-11-04T19:03:26.011Z,"16km ESE of Anza, CA",earthquake,0.21,0.41,0.089,16,reviewed,ci,ci
2019-07-04T21:47:04.370Z,35.6335,-117.606,9.67,3.25,ml,60,36,0.1262,0.14,ci,ci38444903,2019-09-26T14:30:13.040Z,"6km ENE of Ridgecrest, CA",earthquake,0.11,0.31,0.12,41,reviewed,ci,ci
2019-07-04T21:46:33.980Z,35.7025,-117.48,1.14,2.36,ml,35,63,0.1167,0.16,ci,ci38444895,2019-11-04T18:42:44.858Z,"10km SW of Searles Valley, CA",earthquake,0.18,0.35,0.114,31,reviewed,ci,ci
2019-07-04T21:46:08.500Z,35.5968333,-117.596,4.67,2.6,ml,41,38,0.1095,0.13,ci,ci37235828,2019-11-04T18:42:28.460Z,"8km ESE of Ridgecrest, CA",earthquake,0.13,0.43,0.175,27,reviewed,ci,ci
2019-07-04T21:45:30.890Z,35.6156667,-117.5945,7.03,1.37,ml,22,95,0.1117,0.11,ci,ci38444887,2019-11-04T18:04:13.587Z,"7km E of Ridgecrest, CA",earthquake,0.18,0.53,0.168,10,reviewed,ci,ci
2019-07-04T21:45:29.325Z,66.2723,-157.1814,2,1.5,ml,,,,0.67,ak,ak0198ib70ij,2019-07-24T19:02:14.504Z,"72km S of Kobuk, Alaska",earthquake,,0.3,,,reviewed,ak,ak
2019-07-04T21:45:03.010Z,35.7338333,-117.5246667,10.67,1.36,ml,21,80,0.1009,0.13,ci,ci38444879,2019-11-04T17:35:58.277Z,"12km WSW of Searles Valley, CA",earthquake,0.25,0.45,0.089,11,reviewed,ci,ci
2019-07-04T21:44:09.760Z,35.6911667,-117.5165,6.96,2.47,ml,44,52,0.1134,0.12,ci,ci38444871,2019-11-04T17:24:02.990Z,"13km SW of Searles Valley, CA",earthquake,0.12,0.39,0.128,29,reviewed,ci,ci
2019-07-04T21:43:54.789Z,62.57,-151.2636,79.6,1.5,ml,,,,0.51,ak,ak0198ib6n2d,2019-07-24T19:02:13.639Z,"65km WNW of Talkeetna, Alaska",earthquake,,0.4,,,reviewed,ak,ak
2019-07-04T21:43:51.530Z,35.6708333,-117.518,1.98,1.3,ml,27,62,0.09564,0.18,ci,ci38444863,2019-11-04T17:05:38.847Z,"15km SW of Searles Valley, CA",earthquake,0.22,0.52,0.183,15,reviewed,ci,ci
2019-07-04T21:43:01.130Z,35.7113333,-117.5061667,11.8,1.71,ml,27,62,0.128,0.15,ci,ci38444855,2019-11-04T16:45:12.982Z,"11km SW of Searles Valley, CA",earthquake,0.21,0.73,0.077,14,reviewed,ci,ci
2019-07-04T21:43:00.880Z,35.7023333,-117.4923333,11.95,1.66,ml,22,105,0.1182,0.17,ci,ci37235708,2019-11-01T22:33:14.849Z,"11km SW of Searles Valley, CA",earthquake,0.35,0.99,0.125,11,reviewed,ci,ci
2019-07-04T21:42:55.780Z,35.6738333,-117.5173333,1.89,1.47,ml,14,136,0.09804,0.15,ci,ci37235812,2019-11-04T17:05:55.961Z,"15km SW of Searles Valley, CA",earthquake,0.39,0.51,0.173,3,reviewed,ci,ci
2019-07-04T21:41:59.890Z,35.7175,-117.5326667,3.12,2.82,ml,37,59,0.1113,0.13,ci,ci38444847,2019-11-01T22:34:40.040Z,"13km WSW of Searles Valley, CA",earthquake,0.13,0.54,0.172,27,reviewed,ci,ci
2019-07-04T21:41:39.600Z,35.6385,-117.558,10.46,2.27,ml,21,116,0.09373,0.16,ci,ci37235692,2019-11-01T22:04:55.098Z,"11km E of Ridgecrest, CA",earthquake,0.25,0.67,0.139,12,reviewed,ci,ci
2019-07-04T21:41:32.280Z,35.6061667,-117.5973333,4.58,2.28,ml,28,84,0.1119,0.13,ci,ci38444831,2019-11-01T22:06:13.816Z,"7km ESE of Ridgecrest, CA",earthquake,0.16,0.59,0.111,15,reviewed,ci,ci
